id,createdAt,updatedAt,Land_ID,State,District,Mandal,Village,Soil_Type,Approach_Road_Length,Longitude,Approach_Road_Type,Status,Latitude,Land_Zone_Data,Electricity,Price_per_Acre,Water_Source_Data,Fencing
209,Sat Nov 08 2025 20:44:11 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:44:11 GMT+0530 (India Standard Time),6843,Karnataka,BENGALURU URBAN,BENGALURU-EAST,BIDARAHALLI2,,40,77.6733552,,active,13.0514758,0,0,13.07,0,0
210,Sat Nov 08 2025 20:44:19 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:44:19 GMT+0530 (India Standard Time),10677,Karnataka,BENGALURU URBAN,YALAHANKA,JALA1,,20,77.68135626,kacha,active,13.18138094,0,0,17.43,0,0
211,Sat Nov 08 2025 20:44:26 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:44:26 GMT+0530 (India Standard Time),6280,Karnataka,BENGALURU URBAN,YALAHANKA,HESARUGHATTA2,Red,40,77.5392524,blacktop,active,13.1400346,0,0,8,0,1
212,Sat Nov 08 2025 20:44:33 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:44:33 GMT+0530 (India Standard Time),8423,Karnataka,BENGALURU URBAN,YALAHANKA,HESARUGHATTA2,,25,77.533951,kacha,active,13.11762239,0,0,6,0,0
213,Sat Nov 08 2025 20:44:40 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:44:40 GMT+0530 (India Standard Time),10643,Karnataka,BENGALURU URBAN,ANEKAL,SARJAPURA2,,,77.6984553,,active,12.87269613,0,0,19,0,0
214,Sat Nov 08 2025 20:44:48 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:44:48 GMT+0530 (India Standard Time),10871,Karnataka,BENGALURU URBAN,ANEKAL,ATTIBELE1,,30,77.77022527,kacha,active,12.74110606,0,0,4,0,0
215,Sat Nov 08 2025 20:44:55 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:44:55 GMT+0530 (India Standard Time),5225,Karnataka,BENGALURU RURAL,DEVANAHALLI,KUNDANA,Black,40,77.6133611,blacktop,active,13.2300556,0,0,9,0,1
216,Sat Nov 08 2025 20:45:02 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:45:02 GMT+0530 (India Standard Time),7968,Karnataka,BENGALURU RURAL,DEVANAHALLI,KUNDANA,,60,77.61285092,blacktop,active,13.24582833,0,0,8.75,0,0
217,Sat Nov 08 2025 20:45:10 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:45:10 GMT+0530 (India Standard Time),9948,Karnataka,BENGALURU RURAL,DEVANAHALLI,KUNDANA,,20,77.64146983,kacha,active,13.25098633,0,0,2.5,0,1
218,Sat Nov 08 2025 20:45:17 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:45:17 GMT+0530 (India Standard Time),10755,Karnataka,BENGALURU URBAN,YALAHANKA,YALAHANKA2,,30,77.61798089,kacha,active,13.07975002,0,0,23.96,0,0
219,Sat Nov 08 2025 20:45:24 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:45:24 GMT+0530 (India Standard Time),8337,Karnataka,BENGALURU URBAN,BENGALURU-EAST,MARATHAHALLI,,,77.67367274,,active,12.9705142,0,0,34.85,0,0
220,Sat Nov 08 2025 20:45:32 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:45:32 GMT+0530 (India Standard Time),8563,Karnataka,BENGALURU URBAN,BENGALURU-EAST,K R PURA3,,,77.72312435,,active,12.9695323,0,0,50,0,0
221,Sat Nov 08 2025 20:45:39 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:45:39 GMT+0530 (India Standard Time),9235,Karnataka,BENGALURU RURAL,HOSKOTE,ANUGONDANAHALLI,,60,77.76916506,blacktop,active,12.95680582,0,0,15,0,0
222,Sat Nov 08 2025 20:45:46 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:45:46 GMT+0530 (India Standard Time),7470,Karnataka,BENGALURU URBAN,BENGALURU-EAST,K R PURA3,Red,18,77.73831704,kacha,active,13.00226341,0,0,26.14,0,0
223,Sat Nov 08 2025 20:45:53 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:45:53 GMT+0530 (India Standard Time),9345,Karnataka,BENGALURU URBAN,BENGALURU-EAST,BIDARAHALLI1,,60,77.75849168,blacktop,active,13.05618983,0,0,25,0,0
224,Sat Nov 08 2025 20:46:01 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:46:01 GMT+0530 (India Standard Time),10196,Karnataka,BENGALURU URBAN,BENGALURU-EAST,K R PURA3,,100,77.7522605,highway_road,active,12.9819677,0,0,76.23,0,1
225,Sat Nov 08 2025 20:46:08 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:46:08 GMT+0530 (India Standard Time),6386,Karnataka,BENGALURU URBAN,BENGALURU-EAST,BIDARAHALLI1,,0,77.7636032,,active,12.9811087,0,0,23.96,0,0
226,Sat Nov 08 2025 20:46:15 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:46:15 GMT+0530 (India Standard Time),9235,Karnataka,BENGALURU RURAL,HOSKOTE,ANUGONDANAHALLI,,60,77.76916506,blacktop,active,12.95680582,0,0,15,0,0
227,Sat Nov 08 2025 20:46:23 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:46:23 GMT+0530 (India Standard Time),6581,Karnataka,BENGALURU RURAL,HOSKOTE,ANUGONDANAHALLI,Black,20,77.7811966,kacha,active,12.9758434,0,0,7.5,0,1
228,Sat Nov 08 2025 20:46:30 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:46:30 GMT+0530 (India Standard Time),6385,Karnataka,BENGALURU RURAL,HOSKOTE,JADIGENAHALLI,Red,40,77.8216171,blacktop,active,12.9850349,0,0,21.78,0,1
229,Sat Nov 08 2025 20:46:37 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:46:37 GMT+0530 (India Standard Time),6622,Karnataka,BENGALURU URBAN,ANEKAL,SARJAPURA1,,40,77.795872,blacktop,active,12.921791,0,0,12,0,0
230,Sat Nov 08 2025 20:46:45 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:46:45 GMT+0530 (India Standard Time),11438,Karnataka,BENGALURU RURAL,DEVANAHALLI,KASABA,,145,77.73266669,highway_road,active,13.23660819,0,0,9,0,1
231,Sat Nov 08 2025 20:46:52 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:46:52 GMT+0530 (India Standard Time),9208,Karnataka,BENGALURU URBAN,YALAHANKA,JALA3,,,77.70961335,,active,13.18663708,0,0,14,0,0
232,Sat Nov 08 2025 20:46:59 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:46:59 GMT+0530 (India Standard Time),10220,Karnataka,BENGALURU RURAL,DEVANAHALLI,KUNDANA,,20,77.6167682,kacha,active,13.2338095,0,0,4.5,0,1
233,Sat Nov 08 2025 20:47:06 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:47:06 GMT+0530 (India Standard Time),9693,Karnataka,BENGALURU RURAL,DEVANAHALLI,KASABA,,180,77.72003128,highway_road,active,13.26769046,0,0,15,0,0
234,Sat Nov 08 2025 20:47:14 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:47:14 GMT+0530 (India Standard Time),11362,Karnataka,BENGALURU RURAL,DEVANAHALLI,KUNDANA,,85,77.62932535,highway_road,active,13.27632651,0,0,7,0,0
235,Sat Nov 08 2025 20:47:21 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:47:21 GMT+0530 (India Standard Time),,,,,,,,,,,,0,,,0,
236,Sat Nov 08 2025 20:47:28 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:47:28 GMT+0530 (India Standard Time),11220,Karnataka,BENGALURU RURAL,DEVANAHALLI,KUNDANA,,40,77.57144909,blacktop,active,13.24577208,0,0,7,0,0
237,Sat Nov 08 2025 20:47:35 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:47:35 GMT+0530 (India Standard Time),11242,Karnataka,BENGALURU RURAL,DEVANAHALLI,VIJAYAPURA,,100,77.72584603,highway_road,active,13.32008416,0,0,5,0,0
238,Sat Nov 08 2025 20:47:43 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:47:43 GMT+0530 (India Standard Time),10628,Karnataka,BENGALURU RURAL,DODDABALLAPURA,KASABA,,,77.55617516,,active,13.3225707,0,0,4.2,0,0
239,Sat Nov 08 2025 20:47:50 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:47:50 GMT+0530 (India Standard Time),11111,Karnataka,BENGALURU URBAN,YALAHANKA,JALA3,,,77.68691272,,active,13.15050472,0,0,12,0,0
240,Sat Nov 08 2025 20:47:57 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:47:57 GMT+0530 (India Standard Time),9562,Karnataka,BENGALURU URBAN,BENGALURU-SOUTH,KENGERI - 2,Red,25,77.4622076,kacha,active,12.81470297,0,0,4.5,0,0
241,Sat Nov 08 2025 20:48:04 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:48:04 GMT+0530 (India Standard Time),10938,Karnataka,BENGALURU URBAN,ANEKAL,KASABA2,,80,77.70897715,blacktop,active,12.74026468,0,0,14.16,0,1
242,Sat Nov 08 2025 20:48:12 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:48:12 GMT+0530 (India Standard Time),11377,Karnataka,BENGALURU RURAL,DEVANAHALLI,KUNDANA,,,77.65414827,,active,13.25383898,0,1,6.9,0.529411765,0
243,Sat Nov 08 2025 20:48:19 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:48:19 GMT+0530 (India Standard Time),9693,Karnataka,BENGALURU RURAL,DEVANAHALLI,KASABA,,180,77.72003128,highway_road,active,13.26769046,0,0,15,0,0
244,Sat Nov 08 2025 20:48:26 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:48:26 GMT+0530 (India Standard Time),9262,Karnataka,BENGALURU RURAL,DEVANAHALLI,KUNDANA,Red,,77.62472145,,active,13.22569617,0,0,6,0,0
245,Sat Nov 08 2025 20:48:34 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:48:34 GMT+0530 (India Standard Time),11136,Karnataka,BENGALURU RURAL,DODDABALLAPURA,KASABA,,20,77.51926785,kacha,active,13.3065572,0,0,6,0,0
246,Sat Nov 08 2025 20:48:41 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:48:41 GMT+0530 (India Standard Time),11210,Kerala,Kannur,Thalassery,Pathiriyad (Ct),,,75.51037719,,active,11.84099272,0,0,1.65,0,0
247,Sat Nov 08 2025 20:48:48 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:48:48 GMT+0530 (India Standard Time),9888,Kerala,Kozhikode,Kozhikode,Ramanattukara,,25,75.89724537,blacktop,active,11.19284164,0,0,2,0,0
248,Sat Nov 08 2025 20:48:56 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:48:56 GMT+0530 (India Standard Time),9654,Kerala,Kozhikode,Kozhikode,Kodiyathur,,28,76.05433071,blacktop,active,11.27614453,0,0,0.9,0,0
249,Sat Nov 08 2025 20:49:03 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:49:03 GMT+0530 (India Standard Time),9669,Kerala,Kozhikode,Thamarassery,Unnikulam (Ct),,28,75.87563856,blacktop,active,11.41930028,0,0,1.1,0,0
250,Sat Nov 08 2025 20:49:10 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:49:10 GMT+0530 (India Standard Time),11126,Kerala,Kozhikode,Koyilandi,Perambra,,20,75.81016665,blacktop,active,11.58671172,0,0,0.21,0,0
251,Sat Nov 08 2025 20:49:17 GMT+0530 (India Standard Time),Sat Nov 08 2025 20:49:17 GMT+0530 (India Standard Time),9784,Kerala,Kozhikode,Thamarassery,Thiruvambadi,,,76.04073222,,active,11.41446532,0,0,0.8,0,0
